,term_id,term_rank,term_str,n,num,stop,stem_porter,stem_snowball,stem_lancaster,pos_max,term_rank2,p,zipf_k,zipf_k2,zipf_k3,df,idf,tfidf_sum
9208,779,9209,asceticism,1,0,0,ascetic,ascetic,ascet,VBG,361,7.057163020465773e-05,9209,361,0.0254763585038814,1,0.47712125471966244,1.6970747592082178e-05
8515,10666,8516,sacrifices,1,0,0,sacrific,sacrific,sacr,VBN,361,7.057163020465773e-05,8516,361,0.0254763585038814,1,0.47712125471966244,1.6970747592082178e-05
3755,1323,3756,blade,5,0,0,blade,blade,blad,NN,357,0.0003528581510232,18780,1785,0.125970359915314,1,0.47712125471966244,1.6970747592082178e-05
10179,13129,10180,umbrellas,1,0,0,umbrella,umbrella,umbrella,NNS,361,7.057163020465773e-05,10180,361,0.0254763585038814,1,0.47712125471966244,1.6970747592082178e-05
8432,13426,8433,vases,1,0,0,vase,vase,vas,NN,361,7.057163020465773e-05,8433,361,0.0254763585038814,1,0.47712125471966244,1.6970747592082178e-05
10021,11083,10022,shares,1,0,0,share,share,shar,VBG,361,7.057163020465773e-05,10022,361,0.0254763585038814,1,0.47712125471966244,1.6970747592082178e-05
2551,5448,2552,gleam,9,0,0,gleam,gleam,gleam,VBD,353,0.0006351446718419,22968,3177,0.2242060691601976,1,0.47712125471966244,1.6970747592082178e-05
7912,5917,7913,heaviness,2,0,0,heavi,heavi,heavy,JJ,360,0.0001411432604093,15826,720,0.0508115737473535,1,0.47712125471966244,1.6970747592082178e-05
7921,1959,7922,cawing,2,0,0,caw,caw,caw,NN,360,0.0001411432604093,15844,720,0.0508115737473535,1,0.47712125471966244,1.6970747592082178e-05
9868,10843,9869,scouted,1,0,0,scout,scout,scout,VBP,361,7.057163020465773e-05,9869,361,0.0254763585038814,1,0.47712125471966244,1.6970747592082178e-05
7980,6039,7981,historian,2,0,0,historian,historian,hist,NNS,360,0.0001411432604093,15962,720,0.0508115737473535,1,0.47712125471966244,1.6970747592082178e-05
8149,12272,8150,supported,2,0,0,support,support,support,JJ,360,0.0001411432604093,16300,720,0.0508115737473535,1,0.47712125471966244,1.6970747592082178e-05
9501,11510,9502,sniffed,1,0,0,snif,snif,sniff,VBG,361,7.057163020465773e-05,9502,361,0.0254763585038814,1,0.47712125471966244,1.6970747592082178e-05
2793,12598,2794,theories,8,0,0,theori,theori,the,VBD,354,0.0005645730416372,22352,2832,0.1998588567395907,1,0.47712125471966244,1.6970747592082178e-05
2847,2046,2848,chap,8,0,0,chap,chap,chap,NNS,354,0.0005645730416372,22784,2832,0.1998588567395907,1,0.47712125471966244,1.6970747592082178e-05
4007,6591,4008,inspiration,5,0,0,inspir,inspir,inspir,JJ,357,0.0003528581510232,20040,1785,0.125970359915314,1,0.47712125471966244,1.6970747592082178e-05
1844,9698,1845,proved,14,0,0,prove,prove,prov,NN,348,0.0009880028228652,25830,4872,0.3438249823570924,1,0.47712125471966244,1.6970747592082178e-05
3164,6978,3165,kitten,7,0,0,kitten,kitten,kit,VB,355,0.0004940014114326,22155,2485,0.1753705010585744,1,0.47712125471966244,1.6970747592082178e-05
1815,12181,1816,sufficient,14,0,0,suffici,suffici,sufficy,JJ,348,0.0009880028228652,25424,4872,0.3438249823570924,1,0.47712125471966244,1.6970747592082178e-05
3161,11501,3162,snatched,7,0,0,snatch,snatch,snatch,JJ,355,0.0004940014114326,22134,2485,0.1753705010585744,1,0.47712125471966244,1.6970747592082178e-05
1219,8030,1220,monsieur,24,0,0,monsieur,monsieur,monsy,NN,338,0.0016937191249117,29280,8112,0.5724770642201835,1,0.47712125471966244,1.6970747592082178e-05
12110,2581,12111,conflagration,1,0,0,conflagr,conflagr,conflagr,NN,361,7.057163020465773e-05,12111,361,0.0254763585038814,1,0.47712125471966244,1.6970747592082178e-05
12094,4110,12095,embankment,1,0,0,embank,embank,embank,JJ,361,7.057163020465773e-05,12095,361,0.0254763585038814,1,0.47712125471966244,1.6970747592082178e-05
6647,8409,6648,nugget,2,0,0,nugget,nugget,nugget,VBD,360,0.0001411432604093,13296,720,0.0508115737473535,1,0.47712125471966244,1.6970747592082178e-05
6663,11327,6664,sipped,2,0,0,sip,sip,sip,VBG,360,0.0001411432604093,13328,720,0.0508115737473535,1,0.47712125471966244,1.6970747592082178e-05
11827,4254,11828,enslave,1,0,0,enslav,enslav,enslav,VBG,361,7.057163020465773e-05,11828,361,0.0254763585038814,1,0.47712125471966244,1.6970747592082178e-05
4299,11060,4300,shadowy,4,0,0,shadowi,shadowi,shadowy,IN,358,0.0002822865208186,17200,1432,0.1010585744530698,1,0.47712125471966244,1.6970747592082178e-05
1441,3014,1442,curiously,19,0,0,curious,curious,cury,NN,343,0.0013408609738884,27398,6517,0.4599153140437544,1,0.47712125471966244,1.6970747592082178e-05
4285,5790,4286,happier,4,0,0,happier,happier,happy,VBD,358,0.0002822865208186,17144,1432,0.1010585744530698,1,0.47712125471966244,1.6970747592082178e-05
3110,10291,3111,requiem,7,0,0,requiem,requiem,requiem,NN,355,0.0004940014114326,21777,2485,0.1753705010585744,1,0.47712125471966244,1.6970747592082178e-05
6857,7746,6858,meals,2,0,0,meal,meal,meal,NNS,360,0.0001411432604093,13716,720,0.0508115737473535,1,0.47712125471966244,1.6970747592082178e-05
1577,538,1578,animal,17,0,0,anim,anim,anim,NN,345,0.0011997177134791,26826,5865,0.4139026111503175,1,0.47712125471966244,1.6970747592082178e-05
1580,10641,1581,rush,17,0,0,rush,rush,rush,NNS,345,0.0011997177134791,26877,5865,0.4139026111503175,1,0.47712125471966244,1.6970747592082178e-05
11539,2902,11540,creaky,1,0,0,creaki,creaki,creaky,NNS,361,7.057163020465773e-05,11540,361,0.0254763585038814,1,0.47712125471966244,1.6970747592082178e-05
11524,3044,11525,customary,1,0,0,customari,customari,custom,VBN,361,7.057163020465773e-05,11525,361,0.0254763585038814,1,0.47712125471966244,1.6970747592082178e-05
8994,10541,8995,roller,1,0,0,roller,roller,rol,VBD,361,7.057163020465773e-05,8995,361,0.0254763585038814,1,0.47712125471966244,1.6970747592082178e-05
4162,4749,4163,ferrol,4,0,0,ferrol,ferrol,ferrol,VB,358,0.0002822865208186,16652,1432,0.1010585744530698,1,0.47712125471966244,1.6970747592082178e-05
7048,5012,7049,footlights,2,0,0,footlight,footlight,footlight,NN,360,0.0001411432604093,14098,720,0.0508115737473535,1,0.47712125471966244,1.6970747592082178e-05
11375,3636,11376,disregarded,1,0,0,disregard,disregard,disregard,NNS,361,7.057163020465773e-05,11376,361,0.0254763585038814,1,0.47712125471966244,1.6970747592082178e-05
1694,4486,1695,expect,16,0,0,expect,expect,expect,NN,346,0.0011291460832745,27120,5536,0.3906845448129852,1,0.47712125471966244,1.6970747592082178e-05
11318,3353,11319,depression,1,0,0,depress,depress,depress,NN,361,7.057163020465773e-05,11319,361,0.0254763585038814,1,0.47712125471966244,1.6970747592082178e-05
11309,3317,11310,demonstrative,1,0,0,demonstr,demonstr,demonst,NNS,361,7.057163020465773e-05,11310,361,0.0254763585038814,1,0.47712125471966244,1.6970747592082178e-05
7147,4434,7148,excitable,2,0,0,excit,excit,excit,NN,360,0.0001411432604093,14296,720,0.0508115737473535,1,0.47712125471966244,1.6970747592082178e-05
1761,9871,1762,r,15,0,0,r,r,r,NN,347,0.0010585744530698,26430,5205,0.3673253352152434,1,0.47712125471966244,1.6970747592082178e-05
11267,3498,11268,dilated,1,0,0,dilat,dilat,dil,VBG,361,7.057163020465773e-05,11268,361,0.0254763585038814,1,0.47712125471966244,1.6970747592082178e-05
11247,3432,11248,detriment,1,0,0,detriment,detriment,detry,NN,361,7.057163020465773e-05,11248,361,0.0254763585038814,1,0.47712125471966244,1.6970747592082178e-05
7515,13830,7516,whim,2,0,0,whim,whim,whim,NN,360,0.0001411432604093,15032,720,0.0508115737473535,1,0.47712125471966244,1.6970747592082178e-05
7014,4913,7015,flicker,2,0,0,flicker,flicker,flick,NNPS,360,0.0001411432604093,14030,720,0.0508115737473535,1,0.47712125471966244,1.6970747592082178e-05
13010,9354,13011,poole,1,0,0,pool,pool,pool,JJ,361,7.057163020465773e-05,13011,361,0.0254763585038814,1,0.47712125471966244,1.6970747592082178e-05
92,3780,93,down,464,0,1,down,down,down,NN,92,0.0327452364149611,43152,42688,3.012561750176429,1,0.47712125471966244,1.6970747592082178e-05
13537,6650,13538,intermediary,1,0,0,intermediari,intermediari,intermedy,RB,361,7.057163020465773e-05,13538,361,0.0254763585038814,1,0.47712125471966244,1.6970747592082178e-05
163,6914,164,just,272,0,1,just,just,just,NN,149,0.0191954834156669,44608,40528,2.8601270289343685,1,0.47712125471966244,1.6970747592082178e-05
12462,8533,12463,oily,1,0,0,oili,oili,oi,NNS,361,7.057163020465773e-05,12463,361,0.0254763585038814,1,0.47712125471966244,1.6970747592082178e-05
6189,1821,6190,cane,2,0,0,cane,cane,can,NN,360,0.0001411432604093,12380,720,0.0508115737473535,1,0.47712125471966244,1.6970747592082178e-05
31,11523,32,so,1595,0,1,so,so,so,CD,32,0.112561750176429,51040,51040,3.6019760056457306,1,0.47712125471966244,1.6970747592082178e-05
12713,9921,12714,ranked,1,0,0,rank,rank,rank,JJ,361,7.057163020465773e-05,12714,361,0.0254763585038814,1,0.47712125471966244,1.6970747592082178e-05
177,13661,178,want,250,0,0,want,want,want,VB,158,0.0176429075511644,44500,39500,2.7875793930839805,1,0.47712125471966244,1.6970747592082178e-05
106,3754,107,door,414,0,0,door,door,door,JJ,105,0.0292166549047283,44298,43470,3.0677487649964714,1,0.47712125471966244,1.6970747592082178e-05
105,3759,106,dorian,415,0,0,dorian,dorian,dor,NN,104,0.0292872265349329,43990,43160,3.045871559633028,1,0.47712125471966244,1.6970747592082178e-05
13218,1825,13219,canon,1,0,0,canon,canon,canon,RB,361,7.057163020465773e-05,13219,361,0.0254763585038814,1,0.47712125471966244,1.6970747592082178e-05
13046,1217,13047,bene,1,0,0,bene,bene,ben,NNPS,361,7.057163020465773e-05,13047,361,0.0254763585038814,1,0.47712125471966244,1.6970747592082178e-05
12932,10096,12933,reference,1,0,0,refer,refer,ref,VBG,361,7.057163020465773e-05,12933,361,0.0254763585038814,1,0.47712125471966244,1.6970747592082178e-05
5031,12077,5032,strolling,3,0,0,stroll,stroll,strolling,NN,359,0.0002117148906139,15096,1077,0.0760056457304163,1,0.47712125471966244,1.6970747592082178e-05
13558,6764,13559,isis,1,0,0,isi,isi,is,NN,361,7.057163020465773e-05,13559,361,0.0254763585038814,1,0.47712125471966244,1.6970747592082178e-05
12952,9469,12953,precipitate,1,0,0,precipit,precipit,precipit,VBG,361,7.057163020465773e-05,12953,361,0.0254763585038814,1,0.47712125471966244,1.6970747592082178e-05
899,11409,900,slept,35,0,0,slept,slept,slept,NN,327,0.002470007057163,31500,11445,0.8076923076923077,1,0.47712125471966244,1.6970747592082178e-05
5117,12514,5118,temperaments,3,0,0,tempera,tempera,tempera,NN,359,0.0002117148906139,15354,1077,0.0760056457304163,1,0.47712125471966244,1.6970747592082178e-05
13479,6739,13480,inwrought,1,0,0,inwrought,inwrought,inwrought,NN,361,7.057163020465773e-05,13480,361,0.0254763585038814,1,0.47712125471966244,1.6970747592082178e-05
5021,8201,5022,naked,3,0,0,nake,nake,nak,VBG,359,0.0002117148906139,15066,1077,0.0760056457304163,1,0.47712125471966244,1.6970747592082178e-05
296,11045,297,seward,127,0,0,seward,seward,seward,VBD,235,0.0089625970359915,37719,29845,2.10621030345801,1,0.47712125471966244,1.6970747592082178e-05
5851,13024,5852,truest,3,0,0,truest,truest,truest,RB,359,0.0002117148906139,17556,1077,0.0760056457304163,1,0.47712125471966244,1.6970747592082178e-05
4771,10252,4772,replaced,4,0,0,replac,replac,replac,NN,358,0.0002822865208186,19088,1432,0.1010585744530698,1,0.47712125471966244,1.6970747592082178e-05
13283,7009,13284,kodak,1,0,0,kodak,kodak,kodak,JJ,361,7.057163020465773e-05,13284,361,0.0254763585038814,1,0.47712125471966244,1.6970747592082178e-05
647,3843,648,dress,51,0,0,dress,dress,dress,VBD,311,0.0035991531404375,33048,15861,1.1193366266760765,1,0.47712125471966244,1.6970747592082178e-05
13042,9408,13043,potency,1,0,0,potenc,potenc,pot,NN,361,7.057163020465773e-05,13043,361,0.0254763585038814,1,0.47712125471966244,1.6970747592082178e-05
942,395,943,alan,33,0,0,alan,alan,al,VBD,329,0.0023288637967537,31119,10857,0.766196189131969,1,0.47712125471966244,1.6970747592082178e-05
268,4187,269,end,147,0,0,end,end,end,JJ,219,0.0103740296400846,39543,32193,2.271912491178546,1,0.47712125471966244,1.6970747592082178e-05
5121,12506,5122,telegraphed,3,0,0,telegraph,telegraph,telegraph,NN,359,0.0002117148906139,15366,1077,0.0760056457304163,1,0.47712125471966244,1.6970747592082178e-05
12765,9824,12766,quartered,1,0,0,quarter,quarter,quart,NNS,361,7.057163020465773e-05,12766,361,0.0254763585038814,1,0.47712125471966244,1.6970747592082178e-05
274,11969,275,stood,146,0,0,stood,stood,stood,VBN,220,0.01030345800988,40150,32120,2.2667607621736066,1,0.47712125471966244,1.6970747592082178e-05
5975,850,5976,atoms,3,0,0,atom,atom,atom,RB,359,0.0002117148906139,17928,1077,0.0760056457304163,1,0.47712125471966244,1.6970747592082178e-05
13389,7222,13390,leonora,1,0,0,leonora,leonora,leonor,VBG,361,7.057163020465773e-05,13390,361,0.0254763585038814,1,0.47712125471966244,1.6970747592082178e-05
549,7231,550,less,61,0,0,less,less,less,NN,301,0.0043048694424841,33550,18361,1.2957657021877207,1,0.47712125471966244,1.6970747592082178e-05
13359,7439,13360,lounged,1,0,0,loung,loung,loung,NN,361,7.057163020465773e-05,13360,361,0.0254763585038814,1,0.47712125471966244,1.6970747592082178e-05
834,12170,835,sudden,39,0,0,sudden,sudden,sud,VBD,323,0.0027522935779816,32565,12597,0.8889908256880734,1,0.47712125471966244,1.6970747592082178e-05
552,7614,553,manner,60,0,0,manner,manner,man,NN,302,0.0042342978122794,33180,18120,1.278757939308398,1,0.47712125471966244,1.6970747592082178e-05
5149,11576,5150,solve,3,0,0,solv,solv,solv,NN,359,0.0002117148906139,15450,1077,0.0760056457304163,1,0.47712125471966244,1.6970747592082178e-05
1024,10721,1025,sang,30,0,0,sang,sang,sang,VBD,332,0.0021171489061397,30750,9960,0.702893436838391,1,0.47712125471966244,1.6970747592082178e-05
4004,4987,4005,folds,5,0,0,fold,fold,fold,JJ,357,0.0003528581510232,20025,1785,0.125970359915314,2,0.17609125905568124,1.691634776801366e-05
1206,5865,1207,hawkins,24,0,0,hawkin,hawkin,hawkin,VBD,338,0.0016937191249117,28968,8112,0.5724770642201835,2,0.17609125905568124,1.691634776801366e-05
10243,2845,10244,coup,1,0,0,coup,coup,coup,VB,361,7.057163020465773e-05,10244,361,0.0254763585038814,2,0.17609125905568124,1.691634776801366e-05
1439,4512,1440,explained,19,0,0,explain,explain,explain,NN,343,0.0013408609738884,27360,6517,0.4599153140437544,2,0.17609125905568124,1.691634776801366e-05
6549,8327,6550,ninety,2,0,0,nineti,nineti,nin,NN,360,0.0001411432604093,13100,720,0.0508115737473535,2,0.17609125905568124,1.691634776801366e-05
1627,3765,1628,double,16,0,0,doubl,doubl,doubl,NN,346,0.0011291460832745,26048,5536,0.3906845448129852,2,0.17609125905568124,1.691634776801366e-05
9704,13287,9705,unprecedented,1,0,0,unpreced,unpreced,unprec,VBD,361,7.057163020465773e-05,9705,361,0.0254763585038814,2,0.17609125905568124,1.691634776801366e-05
12261,9023,12262,perforated,1,0,0,perfor,perfor,perf,JJ,361,7.057163020465773e-05,12262,361,0.0254763585038814,2,0.17609125905568124,1.6854756875968843e-05
8198,13609,8199,waggon,1,0,0,waggon,waggon,waggon,NN,361,7.057163020465773e-05,8199,361,0.0254763585038814,2,0.17609125905568124,1.6854756875968843e-05
8169,6690,8170,introduction,2,0,0,introduct,introduct,introduc,NN,360,0.0001411432604093,16340,720,0.0508115737473535,2,0.17609125905568124,1.680937121185532e-05
1831,8217,1832,narrow,14,0,0,narrow,narrow,narrow,JJ,348,0.0009880028228652,25648,4872,0.3438249823570924,2,0.17609125905568124,1.680937121185532e-05
10306,5277,10307,gamme,1,0,0,gamm,gamm,gam,VBN,361,7.057163020465773e-05,10307,361,0.0254763585038814,2,0.17609125905568124,1.680937121185532e-05
836,6953,837,kill,39,0,0,kill,kill,kil,JJ,323,0.0027522935779816,32643,12597,0.8889908256880734,2,0.17609125905568124,1.680937121185532e-05
13803,1519,13804,brained,1,0,0,brain,brain,brain,NN,361,7.057163020465773e-05,13804,361,0.0254763585038814,2,0.17609125905568124,1.675582597764141e-05
11568,2967,11569,crucifixes,1,0,0,crucifix,crucifix,crucifix,NN,361,7.057163020465773e-05,11569,361,0.0254763585038814,2,0.17609125905568124,1.675582597764141e-05
5002,11866,5003,states,3,0,0,state,state,stat,NN,359,0.0002117148906139,15009,1077,0.0760056457304163,2,0.17609125905568124,1.675582597764141e-05
2309,2797,2310,corridor,10,0,0,corridor,corridor,corrid,JJR,352,0.0007057163020465,23100,3520,0.2484121383203952,2,0.17609125905568124,1.6710440313527885e-05
6961,693,6962,arethusa,2,0,0,arethusa,arethusa,arethus,RB,360,0.0001411432604093,13924,720,0.0508115737473535,2,0.17609125905568124,1.6710440313527885e-05
10689,4942,10690,florists,1,0,0,florist,florist,flor,NNS,361,7.057163020465773e-05,10690,361,0.0254763585038814,2,0.17609125905568124,1.6710440313527885e-05
2321,3582,2322,disease,10,0,0,diseas,diseas,diseas,NN,352,0.0007057163020465,23220,3520,0.2484121383203952,2,0.17609125905568124,1.666505464941436e-05
4911,7089,4912,languorous,3,0,0,languor,languor,langu,VBD,359,0.0002117148906139,14736,1077,0.0760056457304163,2,0.17609125905568124,1.666505464941436e-05
826,4793,827,figure,39,0,0,figur,figur,fig,VBD,323,0.0027522935779816,32253,12597,0.8889908256880734,2,0.17609125905568124,1.666505464941436e-05
840,1303,841,bit,38,0,0,bit,bit,bit,NN,324,0.0026817219477769,31958,12312,0.868877911079746,2,0.17609125905568124,1.6648849421483066e-05
9648,12564,9649,text,1,0,0,text,text,text,NN,361,7.057163020465773e-05,9649,361,0.0254763585038814,2,0.17609125905568124,1.6648849421483066e-05
4289,5705,4290,guns,4,0,0,gun,gun,gun,NN,358,0.0002822865208186,17160,1432,0.1010585744530698,2,0.17609125905568124,1.6648849421483066e-05
6388,8679,6389,outlined,2,0,0,outlin,outlin,outlin,NN,360,0.0001411432604093,12778,720,0.0508115737473535,2,0.17609125905568124,1.6619668985300836e-05
6924,9152,6925,piercing,2,0,0,pierc,pierc,pierc,RB,360,0.0001411432604093,13850,720,0.0508115737473535,2,0.17609125905568124,1.6619668985300836e-05
9321,11625,9322,souled,1,0,0,soul,soul,soul,NN,361,7.057163020465773e-05,9322,361,0.0254763585038814,2,0.17609125905568124,1.657428332118731e-05
8326,10628,8327,rummiest,1,0,0,rummiest,rummiest,rummiest,JJ,361,7.057163020465773e-05,8327,361,0.0254763585038814,2,0.17609125905568124,1.6528897657073783e-05
10138,12382,10139,swords,1,0,0,sword,sword,sword,NN,361,7.057163020465773e-05,10139,361,0.0254763585038814,2,0.17609125905568124,1.6528897657073783e-05
5219,7362,5220,load,3,0,0,load,load,load,JJ,359,0.0002117148906139,15660,1077,0.0760056457304163,2,0.17609125905568124,1.6496487201211197e-05
13536,6652,13537,intermingled,1,0,0,intermingl,intermingl,intermingl,JJ,361,7.057163020465773e-05,13537,361,0.0254763585038814,2,0.17609125905568124,1.6496487201211197e-05
5241,11804,5242,staff,3,0,0,staff,staff,staff,NN,359,0.0002117148906139,15726,1077,0.0760056457304163,2,0.17609125905568124,1.6496487201211197e-05
10325,5186,10326,frontals,1,0,0,frontal,frontal,front,NN,361,7.057163020465773e-05,10326,361,0.0254763585038814,2,0.17609125905568124,1.6496487201211197e-05
12033,3781,12034,downcast,1,0,0,downcast,downcast,downcast,NN,361,7.057163020465773e-05,12034,361,0.0254763585038814,2,0.17609125905568124,1.6496487201211197e-05
5538,3274,5539,deign,3,0,0,deign,deign,deign,JJ,359,0.0002117148906139,16617,1077,0.0760056457304163,2,0.17609125905568124,1.6483511992960257e-05
5497,13964,5498,withdrawn,3,0,0,withdrawn,withdrawn,withdrawn,NNS,359,0.0002117148906139,16494,1077,0.0760056457304163,2,0.17609125905568124,1.6483511992960257e-05
13546,1928,13547,casually,1,0,0,casual,casual,cas,NNS,361,7.057163020465773e-05,13547,361,0.0254763585038814,2,0.17609125905568124,1.6483511992960257e-05
13567,6889,13568,judgement,1,0,0,judgement,judgement,judg,NN,361,7.057163020465773e-05,13568,361,0.0254763585038814,2,0.17609125905568124,1.6483511992960257e-05
