book_id,chap_num,para_num,para_str
174,4,107,"When he arrived home, about half - past twelve o’clock, he saw a telegram
lying on the hall table. He opened it and found it was from Dorian
Gray. It was to tell him that he was engaged to be married to Sibyl
Vane."
174,5,1,"“Mother, Mother, I am so happy!” whispered the girl, burying her face
in the lap of the faded, tired - looking woman who, with back turned to
the shrill intrusive light, was sitting in the one arm - chair that their
dingy sitting - room contained. “I am so happy!” she repeated, “and you
must be happy, too!”"
174,5,2,"Mrs. Vane winced and put her thin, bismuth - whitened hands on her
daughter’s head. “Happy!” she echoed, “I am only happy, Sibyl, when I
see you act. You must not think of anything but your acting. Mr. Isaacs
has been very good to us, and we owe him money.”"
174,5,3,"The girl looked up and pouted. “Money, Mother?” she cried, “what does
money matter? Love is more than money.”"
174,5,4,"“Mr. Isaacs has advanced us fifty pounds to pay off our debts and to
get a proper outfit for James. You must not forget that, Sibyl. Fifty
pounds is a very large sum. Mr. Isaacs has been most considerate.”"
174,5,5,"“He is not a gentleman, Mother, and I hate the way he talks to me,”
said the girl, rising to her feet and going over to the window."
174,5,6,"“I don’t know how we could manage without him,” answered the elder
woman querulously."
174,5,7,"Sibyl Vane tossed her head and laughed. “We don’t want him any more,
Mother. Prince Charming rules life for us now.” Then she paused. A rose
shook in her blood and shadowed her cheeks. Quick breath parted the
petals of her lips. They trembled. Some southern wind of passion swept
over her and stirred the dainty folds of her dress. “I love him,” she
said simply."
174,5,8,"“Foolish child! foolish child!” was the parrot - phrase flung in answer.
The waving of crooked, false - jewelled fingers gave grotesqueness to the
words."
174,5,9,"The girl laughed again. The joy of a caged bird was in her voice. Her
eyes caught the melody and echoed it in radiance, then closed for a
moment, as though to hide their secret. When they opened, the mist of a
dream had passed across them."
174,5,10,"Thin - lipped wisdom spoke at her from the worn chair, hinted at
prudence, quoted from that book of cowardice whose author apes the name
of common sense. She did not listen. She was free in her prison of
passion. Her prince, Prince Charming, was with her. She had called on
memory to remake him. She had sent her soul to search for him, and it
had brought him back. His kiss burned again upon her mouth. Her eyelids
were warm with his breath."
174,5,11,"Then wisdom altered its method and spoke of espial and discovery. This
young man might be rich. If so, marriage should be thought of. Against
the shell of her ear broke the waves of worldly cunning. The arrows of
craft shot by her. She saw the thin lips moving, and smiled."
174,5,12,"Suddenly she felt the need to speak. The wordy silence troubled her.
“Mother, Mother,” she cried, “why does he love me so much? I know why I
love him. I love him because he is like what love himself should be.
But what does he see in me? I am not worthy of him. And yet — why, I
cannot tell — though I feel so much beneath him, I don’t feel humble. I
feel proud, terribly proud. Mother, did you love my father as I love
Prince Charming?”"
174,5,13,"The elder woman grew pale beneath the coarse powder that daubed her
cheeks, and her dry lips twitched with a spasm of pain. Sybil rushed to
her, flung her arms round her neck, and kissed her. “Forgive me,
Mother. I know it pains you to talk about our father. But it only pains
you because you loved him so much. Don’t look so sad. I am as happy
to - day as you were twenty years ago. Ah! let me be happy for ever!”"
174,5,14,"“My child, you are far too young to think of falling in love. Besides,
what do you know of this young man? You don’t even know his name. The
whole thing is most inconvenient, and really, when James is going away
to Australia, and I have so much to think of, I must say that you
should have shown more consideration. However, as I said before, if he
is rich ...”"
174,5,15,"“Ah! Mother, Mother, let me be happy!”"
174,5,16,"Mrs. Vane glanced at her, and with one of those false theatrical
gestures that so often become a mode of second nature to a
stage - player, clasped her in her arms. At this moment, the door opened
and a young lad with rough brown hair came into the room. He was
thick - set of figure, and his hands and feet were large and somewhat
clumsy in movement. He was not so finely bred as his sister. One would
hardly have guessed the close relationship that existed between them.
Mrs. Vane fixed her eyes on him and intensified her smile. She mentally
elevated her son to the dignity of an audience. She felt sure that the
_tableau_ was interesting."
174,5,17,"“You might keep some of your kisses for me, Sibyl, I think,” said the
lad with a good - natured grumble."
174,5,18,"“Ah! but you don’t like being kissed, Jim,” she cried. “You are a
dreadful old bear.” And she ran across the room and hugged him."
174,5,19,"James Vane looked into his sister’s face with tenderness. “I want you
to come out with me for a walk, Sibyl. I don’t suppose I shall ever see
this horrid London again. I am sure I don’t want to.”"
174,5,20,"“My son, don’t say such dreadful things,” murmured Mrs. Vane, taking up
a tawdry theatrical dress, with a sigh, and beginning to patch it. She
felt a little disappointed that he had not joined the group. It would
have increased the theatrical picturesqueness of the situation."
174,5,21,"“Why not, Mother? I mean it.”"
174,5,22,"“You pain me, my son. I trust you will return from Australia in a
position of affluence. I believe there is no society of any kind in the
Colonies — nothing that I would call society — so when you have made your
fortune, you must come back and assert yourself in London.”"
